Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,6000.0,6110.0,5660.0,6110.0,4719.228515625,74195000
2000-01-05,5800.0,6060.0,5520.0,5580.0,4309.8662109375,74680000
2000-01-06,5750.0,5780.0,5580.0,5620.0,4340.7626953125,54390000
2000-01-07,5560.0,5670.0,5360.0,5540.0,4278.97314453125,40305000
2000-01-10,5600.0,5770.0,5580.0,5770.0,4456.6171875,46880000
2000-01-11,5820.0,6100.0,5770.0,5770.0,4456.6171875,59745000
2000-01-12,5610.0,5740.0,5600.0,5720.0,4417.9990234375,29220000
2000-01-13,5600.0,5740.0,5560.0,5710.0,4410.27587890625,41190000
2000-01-14,5720.0,5880.0,5680.0,5830.0,4502.96044921875,49375000
2000-01-17,6000.0,6180.0,5920.0,6100.0,4711.5009765625,63505000
2000-01-18,6160.0,6160.0,5980.0,6100.0,4711.5009765625,45260000
2000-01-19,6000.0,6040.0,5960.0,5960.0,4603.37060546875,40205000
2000-01-20,5860.0,6040.0,5820.0,6040.0,4665.16064453125,37315000
2000-01-21,5950.0,5980.0,5880.0,5880.0,4541.5791015625,32535000
2000-01-24,5800.0,5900.0,5700.0,5700.0,4402.5517578125,34355000
2000-01-25,5520.0,5640.0,5440.0,5440.0,4201.734375,44250000
2000-01-26,5500.0,5520.0,5410.0,5480.0,4232.62890625,29285000
2000-01-27,5480.0,5620.0,5430.0,5520.0,4263.5244140625,27900000
2000-01-28,5640.0,5880.0,5540.0,5820.0,4495.23779296875,38315000
2000-01-31,5640.0,5730.0,5560.0,5580.0,4309.8662109375,39630000
2000-02-01,5600.0,5680.0,5260.0,5320.0,4109.0478515625,71470000
2000-02-02,5220.0,5370.0,5110.0,5250.0,4054.981689453125,64105000
2000-02-03,5250.0,5460.0,4970.0,5130.0,3962.2978515625,142765000
2000-02-04,5130.0,5130.0,5130.0,5130.0,3962.2978515625,0
2000-02-07,5140.0,5330.0,5040.0,5240.0,4047.258544921875,64140000
2000-02-08,5340.0,5480.0,5310.0,5430.0,4194.01220703125,58460000
2000-02-09,5560.0,5720.0,5480.0,5720.0,4417.9990234375,51050000
2000-02-10,5660.0,5880.0,5600.0,5760.0,4448.89453125,61845000
2000-02-11,5960.0,5960.0,5680.0,5700.0,4402.5517578125,34660000
2000-02-14,5600.0,5660.0,5340.0,5380.0,4155.3916015625,44140000
2000-02-15,5380.0,5420.0,5140.0,5200.0,4016.362060546875,38315000
2000-02-16,5180.0,5200.0,4780.0,5000.0,3861.8876953125,73115000
2000-02-17,4940.0,5100.0,4910.0,5080.0,3923.67724609375,65185000
2000-02-18,5370.0,5630.0,5160.0,5300.0,4093.601318359375,108750000
2000-02-21,5200.0,5260.0,5030.0,5070.0,3915.954345703125,26485000
2000-02-22,5000.0,5240.0,5000.0,5120.0,3954.572509765625,24180000
2000-02-23,5220.0,5260.0,5100.0,5140.0,3970.02001953125,27720000
2000-02-24,5120.0,5240.0,5060.0,5070.0,3915.954345703125,26075000
2000-02-25,5080.0,5150.0,4980.0,5120.0,3954.572509765625,27875000
2000-02-28,5000.0,5050.0,4800.0,4800.0,3707.4130859375,30140000
2000-02-29,4900.0,5140.0,4840.0,5120.0,3954.572509765625,51820000
2000-03-01,5120.0,5120.0,5120.0,5120.0,3954.572509765625,0
2000-03-02,5880.0,5880.0,5520.0,5880.0,4541.5791015625,117750000
2000-03-03,6200.0,6250.0,5880.0,6000.0,4634.26611328125,140990000
2000-03-06,6000.0,6050.0,5600.0,5640.0,4356.20947265625,39150000
2000-03-07,5600.0,5640.0,5480.0,5620.0,4340.7626953125,30070000
2000-03-08,5520.0,6000.0,5500.0,5920.0,4572.474609375,32460000
2000-03-09,5970.0,5980.0,5620.0,5620.0,4340.7626953125,55890000
2000-03-10,5790.0,5800.0,5520.0,5540.0,4278.97314453125,28605000
2000-03-13,5480.0,5490.0,5160.0,5180.0,4000.9169921875,32215000
2000-03-14,5170.0,5380.0,5160.0,5210.0,4024.0869140625,30060000
2000-03-15,5200.0,5400.0,5120.0,5400.0,4170.837890625,46105000
2000-03-16,5480.0,5520.0,5360.0,5400.0,4170.837890625,28795000
2000-03-17,5540.0,5560.0,5400.0,5480.0,4232.62890625,24080000
2000-03-20,5600.0,5710.0,5530.0,5660.0,4371.65625,26365000
2000-03-21,5700.0,5940.0,5610.0,5880.0,4541.5791015625,44925000
2000-03-22,5960.0,6300.0,5880.0,6200.0,4788.74072265625,86975000
2000-03-23,6480.0,6580.0,6200.0,6200.0,4788.74072265625,64950000
2000-03-24,6320.0,7120.0,6180.0,6800.0,5252.16845703125,90260000
2000-03-27,6960.0,7040.0,6700.0,6800.0,5252.16845703125,67730000
2000-03-28,6900.0,7260.0,6820.0,7030.0,5429.814453125,74425000
2000-03-29,7030.0,7680.0,6980.0,7660.0,5916.41162109375,78090000
2000-03-30,7520.0,7560.0,7050.0,7050.0,5445.26123046875,74645000
2000-03-31,6800.0,7070.0,6650.0,6700.0,5174.9287109375,63855000
2000-04-03,6920.0,7320.0,6860.0,7100.0,5483.880859375,56805000
2000-04-04,7000.0,7290.0,6660.0,6800.0,5252.16845703125,58340000
2000-04-05,6800.0,6800.0,6800.0,6800.0,5252.16845703125,0
2000-04-06,6860.0,6960.0,6680.0,6680.0,5159.48291015625,47235000
2000-04-07,6860.0,7260.0,6780.0,7200.0,5561.11767578125,42355000
2000-04-10,7500.0,7500.0,7200.0,7300.0,5638.3564453125,35885000
2000-04-11,7200.0,7200.0,6950.0,7100.0,5483.880859375,29075000
2000-04-12,6960.0,7030.0,6860.0,6910.0,5337.12939453125,35250000
2000-04-13,6910.0,6910.0,6910.0,6910.0,5337.12939453125,0
2000-04-14,6600.0,6680.0,6260.0,6260.0,4835.0830078125,62365000
2000-04-17,5420.0,5750.0,5340.0,5520.0,4263.5244140625,78050000
2000-04-18,6200.0,6240.0,5860.0,6040.0,4665.16064453125,73730000
2000-04-19,6300.0,6460.0,5860.0,6000.0,4634.26611328125,60615000
2000-04-20,5960.0,6160.0,5920.0,6020.0,4649.7119140625,37335000
2000-04-21,6060.0,6180.0,5970.0,6050.0,4672.88427734375,26425000
2000-04-24,5970.0,6030.0,5760.0,5800.0,4479.7900390625,27830000
2000-04-25,5620.0,5760.0,5520.0,5640.0,4356.20947265625,34900000
2000-04-26,5820.0,5860.0,5600.0,5600.0,4325.31298828125,39290000
2000-04-27,5520.0,5700.0,5400.0,5400.0,4170.837890625,54110000
2000-04-28,5500.0,6100.0,5460.0,6000.0,4634.26611328125,75530000
2000-05-01,6000.0,6000.0,6000.0,6000.0,4634.26611328125,0
2000-05-02,6200.0,6530.0,6120.0,6280.0,4850.53125,72335000
2000-05-03,6240.0,6260.0,6090.0,6180.0,4773.29345703125,26585000
2000-05-04,6220.0,6360.0,6140.0,6180.0,4773.29345703125,26100000
2000-05-05,6180.0,6180.0,6180.0,6180.0,4773.29345703125,0
2000-05-08,6400.0,6700.0,6300.0,6560.0,5066.7958984375,52695000
2000-05-09,6560.0,6560.0,6560.0,6560.0,5066.7958984375,0
2000-05-10,6320.0,6390.0,6270.0,6350.0,4904.59765625,27620000
2000-05-11,6350.0,6350.0,6350.0,6350.0,4904.59765625,0
2000-05-12,6420.0,6440.0,6160.0,6160.0,4757.84619140625,47170000
2000-05-15,6290.0,6530.0,6220.0,6440.0,4974.111328125,47120000
2000-05-16,6510.0,6800.0,6510.0,6800.0,5252.16845703125,39620000
2000-05-17,7000.0,7340.0,6920.0,6920.0,5344.8525390625,76235000
2000-05-18,6740.0,7000.0,6680.0,6800.0,5252.16845703125,36580000
