Date,Open,High,Low,Close,Adj Close,Volume
2020-10-14,10029.44921875,10340.095703125,9985.0712890625,10073.8271484375,9938.7255859375,672075
2020-10-15,10206.9619140625,10206.9619140625,9674.4248046875,9807.55859375,9676.0283203125,586622
2020-10-16,9807.55859375,9896.3154296875,9452.5341796875,9630.046875,9500.8974609375,522293
2020-10-19,9674.4248046875,9763.1806640625,9496.912109375,9496.912109375,9369.5478515625,329228
2020-10-20,9363.7783203125,9718.802734375,9319.3994140625,9674.4248046875,9544.6796875,317011
2020-10-21,9674.4248046875,9763.1806640625,9585.66796875,9718.802734375,9588.462890625,240882
2020-10-22,9718.802734375,9763.1806640625,9541.2900390625,9718.802734375,9588.462890625,346244
2020-10-23,9763.1806640625,9940.693359375,9674.4248046875,9896.3154296875,9763.5947265625,309124
2020-10-26,9896.3154296875,9985.0712890625,9585.66796875,9585.66796875,9457.11328125,384382
2020-10-27,9541.2900390625,9718.802734375,9408.15625,9496.912109375,9369.5478515625,326724
2020-10-28,9541.2900390625,9674.4248046875,9452.5341796875,9630.046875,9500.8974609375,161036
2020-10-29,9363.7783203125,9585.66796875,9319.3994140625,9541.2900390625,9413.3310546875,259988
2020-10-30,9585.66796875,9630.046875,9319.3994140625,9319.3994140625,9194.416015625,184776
2020-11-02,9275.021484375,9541.2900390625,9230.6435546875,9452.5341796875,9325.765625,289297
2020-11-03,9541.2900390625,9674.4248046875,9452.5341796875,9541.2900390625,9413.3310546875,203799
2020-11-04,9718.802734375,9718.802734375,9496.912109375,9674.4248046875,9544.6796875,380477
2020-11-05,9630.046875,9763.1806640625,9541.2900390625,9718.802734375,9588.462890625,348029
2020-11-06,9763.1806640625,9807.55859375,9408.15625,9541.2900390625,9413.3310546875,629222
2020-11-09,9585.66796875,9718.802734375,9541.2900390625,9718.802734375,9588.462890625,522229
2020-11-10,10162.583984375,10428.8525390625,9851.9365234375,10206.9619140625,10070.0751953125,1837627
2020-11-11,10340.095703125,10340.095703125,9985.0712890625,10118.205078125,9982.5087890625,873845
2020-11-12,10473.23046875,10739.4990234375,10295.7177734375,10428.8525390625,10288.990234375,1837426
2020-11-13,10473.23046875,10473.23046875,10073.8271484375,10384.4736328125,10245.2060546875,602834
2020-11-16,10384.4736328125,10384.4736328125,10073.8271484375,10206.9619140625,10070.0751953125,923308
2020-11-17,10295.7177734375,10340.095703125,10029.44921875,10118.205078125,9982.5087890625,613441
2020-11-18,10206.9619140625,10206.9619140625,10029.44921875,10162.583984375,10026.29296875,400103
2020-11-19,10118.205078125,10118.205078125,9940.693359375,10029.44921875,9894.943359375,357113
2020-11-20,10073.8271484375,10295.7177734375,10073.8271484375,10295.7177734375,10157.640625,621516
2020-11-23,10384.4736328125,10517.6083984375,10295.7177734375,10473.23046875,10332.7724609375,822557
2020-11-24,10517.6083984375,10561.986328125,10340.095703125,10517.6083984375,10376.5556640625,538021
2020-11-25,10606.3642578125,10650.7421875,10206.9619140625,10340.095703125,10201.423828125,905608
2020-11-26,10517.6083984375,10961.3896484375,10473.23046875,10739.4990234375,10595.470703125,1754958
2020-11-27,10783.876953125,11005.767578125,10606.3642578125,10961.3896484375,10814.3857421875,980002
2020-11-30,11005.767578125,11005.767578125,10828.2548828125,10961.3896484375,10814.3857421875,690749
2020-12-01,10961.3896484375,11050.1455078125,10828.2548828125,11005.767578125,10858.16796875,581061
2020-12-02,11094.5234375,11094.5234375,10828.2548828125,10961.3896484375,10814.3857421875,565292
2020-12-03,10961.3896484375,11005.767578125,10739.4990234375,10828.2548828125,10683.0361328125,504895
2020-12-04,10828.2548828125,10828.2548828125,10606.3642578125,10783.876953125,10639.2529296875,672313
2020-12-07,10739.4990234375,11005.767578125,10606.3642578125,10917.0107421875,10770.6015625,623814
2020-12-08,10917.0107421875,11493.9267578125,10872.6328125,11360.7919921875,11208.431640625,2011812
2020-12-09,11493.9267578125,11937.70703125,11316.4140625,11893.3291015625,11733.826171875,2454782
2020-12-10,11804.5732421875,12292.732421875,11582.6826171875,12070.841796875,11908.9580078125,3064656
2020-12-11,12070.841796875,12248.3544921875,11804.5732421875,11982.0859375,11821.392578125,1400725
2020-12-14,11893.3291015625,12248.3544921875,11627.060546875,12070.841796875,11908.9580078125,1363245
2020-12-15,12203.9755859375,13224.671875,12159.59765625,13135.916015625,12959.7490234375,4492620
2020-12-16,13402.1845703125,14067.85546875,13180.2939453125,13934.7216796875,13747.841796875,4436826
2020-12-17,13934.7216796875,14112.234375,13579.697265625,13979.099609375,13791.6240234375,1610575
2020-12-18,13890.34375,14556.0146484375,13845.9658203125,14378.5029296875,14185.6708984375,1749374
2020-12-21,14378.5029296875,14378.5029296875,12958.4033203125,13091.5380859375,12915.9658203125,3284861
2020-12-22,13091.5380859375,13668.453125,13091.5380859375,13446.5625,13266.2294921875,1887056
2020-12-23,13624.0751953125,13712.8310546875,12647.7568359375,12825.26953125,12653.2685546875,2008427
2020-12-24,13313.4287109375,14511.63671875,13002.78125,13668.453125,13485.14453125,3850299
2020-12-28,13934.7216796875,15976.1142578125,13934.7216796875,15221.6865234375,15017.546875,7137942
2020-12-29,15221.6865234375,15754.2236328125,14955.41796875,15354.8203125,15354.8203125,2371182
2020-12-30,15310.4423828125,15487.955078125,14822.283203125,15354.8203125,15354.8203125,1536964
