Date,Open,High,Low,Close,Adj Close,Volume
2018-08-21,42500.0,43200.0,42250.0,42900.0,37247.0703125,590277
2018-08-22,42700.0,42700.0,42000.0,42150.0,36595.8984375,738685
2018-08-23,42150.0,42200.0,41400.0,41450.0,35988.1328125,1065105
2018-08-24,41400.0,41850.0,41200.0,41800.0,36292.015625,795199
2018-08-27,41900.0,43000.0,41900.0,42950.0,37290.4765625,970760
2018-08-28,42900.0,43550.0,42850.0,43300.0,37594.359375,778412
2018-08-29,43050.0,43550.0,42800.0,43400.0,37681.18359375,637729
2018-08-30,43150.0,43500.0,43100.0,43300.0,37594.359375,774213
2018-08-31,43500.0,43600.0,43300.0,43600.0,37854.83203125,1083603
2018-09-03,43600.0,44000.0,43350.0,43900.0,38115.296875,595359
2018-09-04,43900.0,44000.0,43600.0,43850.0,38071.890625,680581
2018-09-05,43400.0,43600.0,42450.0,42450.0,36856.36328125,1445453
2018-09-06,42450.0,42650.0,42100.0,42150.0,36595.8984375,2137346
2018-09-07,42500.0,42500.0,41950.0,42200.0,36639.3046875,1193353
2018-09-10,41750.0,42600.0,41700.0,42000.0,36465.66015625,759846
2018-09-11,41900.0,42400.0,41850.0,42050.0,36509.07421875,818960
2018-09-12,42400.0,42950.0,42300.0,42750.0,37116.83203125,1182587
2018-09-13,43100.0,43450.0,42800.0,43200.0,37507.53515625,1620655
2018-09-14,43200.0,43350.0,42700.0,42750.0,37116.83203125,2656021
2018-09-17,42400.0,42800.0,42300.0,42650.0,37030.01171875,765971
2018-09-18,42250.0,42700.0,41850.0,42000.0,36465.66015625,1744459
2018-09-19,41850.0,42300.0,41800.0,42250.0,36682.71875,763631
2018-09-20,42350.0,43500.0,42350.0,43250.0,37550.94921875,1527954
2018-09-21,43850.0,44450.0,43800.0,44200.0,38375.76953125,2231056
2018-09-27,43350.0,44950.0,43300.0,44600.0,38723.0625,1481976
2018-09-28,44600.0,45150.0,44300.0,45000.0,39070.3515625,1165805
2018-10-01,44750.0,45750.0,44700.0,45150.0,39200.58203125,765305
2018-10-02,44500.0,45550.0,44500.0,45350.0,39374.234375,1148077
2018-10-04,45550.0,46150.0,45400.0,45900.0,39851.7578125,1776300
2018-10-05,46100.0,46450.0,45550.0,45850.0,39808.34765625,979801
2018-10-08,45900.0,46000.0,45550.0,45550.0,39547.87890625,762460
2018-10-10,46050.0,46400.0,45200.0,46150.0,40068.8125,1585219
2018-10-11,45250.0,45900.0,43650.0,43900.0,38115.296875,1533359
2018-10-12,44250.0,44250.0,42750.0,43250.0,37550.94921875,1269665
2018-10-15,43350.0,44050.0,43050.0,43550.0,37811.41796875,804097
2018-10-16,43650.0,44300.0,43150.0,43200.0,37507.53515625,1012143
2018-10-17,44000.0,44050.0,43350.0,43950.0,38158.70703125,801326
2018-10-18,43500.0,44100.0,43050.0,43600.0,37854.83203125,858071
2018-10-19,43350.0,43750.0,43150.0,43250.0,37550.94921875,731322
2018-10-22,43300.0,45050.0,43250.0,45000.0,39070.3515625,823318
2018-10-23,45900.0,45900.0,43550.0,43800.0,38028.47265625,1432113
2018-10-24,44800.0,45300.0,43750.0,45150.0,39200.58203125,1163977
2018-10-25,44800.0,44850.0,43500.0,44050.0,38245.53125,1584939
2018-10-26,43900.0,45300.0,43300.0,43550.0,37811.41796875,1268397
2018-10-29,44150.0,44900.0,43900.0,44300.0,38462.59375,1954140
2018-10-30,44300.0,44300.0,42250.0,42350.0,36769.5390625,1547119
2018-10-31,42000.0,42900.0,41800.0,42550.0,36943.1875,1693520
2018-11-01,42550.0,43100.0,42050.0,42150.0,36595.8984375,1040453
2018-11-02,42350.0,43150.0,42300.0,43000.0,37333.89453125,843604
2018-11-05,42500.0,42850.0,41950.0,42650.0,37030.01171875,1092854
2018-11-06,42900.0,43200.0,42550.0,42700.0,37073.41796875,917909
2018-11-07,42700.0,43250.0,42400.0,42700.0,37073.41796875,828389
2018-11-08,43100.0,43950.0,42850.0,42850.0,37203.65625,1264489
2018-11-09,42750.0,43600.0,42750.0,43350.0,37637.77734375,962081
2018-11-12,42950.0,43700.0,42800.0,43400.0,37681.18359375,531698
2018-11-13,43750.0,43750.0,42750.0,43400.0,37681.18359375,815870
2018-11-14,43000.0,43200.0,42450.0,43100.0,37420.71875,1052947
2018-11-16,42800.0,42950.0,42300.0,42750.0,37116.83203125,591435
2018-11-19,42500.0,43150.0,42300.0,42400.0,36812.953125,718667
2018-11-20,42450.0,42850.0,42000.0,42650.0,37030.01171875,806569
2018-11-21,42450.0,42900.0,42050.0,42750.0,37116.83203125,668208
2018-11-22,42400.0,42800.0,42250.0,42750.0,37116.83203125,478900
2018-11-23,42750.0,42800.0,42350.0,42600.0,36986.59765625,428583
2018-11-26,42550.0,42800.0,42100.0,42550.0,36943.1875,1030954
2018-11-27,42550.0,42750.0,42300.0,42400.0,36812.953125,1050013
2018-11-28,42200.0,42400.0,41350.0,41500.0,36031.546875,1604009
2018-11-29,42100.0,42200.0,41750.0,42150.0,36595.8984375,977682
2018-11-30,41750.0,42100.0,41150.0,41200.0,35771.078125,1471376
2018-12-03,41650.0,42000.0,41350.0,41650.0,36161.78125,1030918
2018-12-04,41600.0,42300.0,41550.0,42150.0,36595.8984375,918239
2018-12-05,42050.0,42450.0,41500.0,42250.0,36682.71875,915335
2018-12-06,42050.0,42150.0,41700.0,41850.0,36335.4296875,773311
2018-12-07,41800.0,41900.0,41300.0,41300.0,35857.90234375,796832
2018-12-10,40650.0,40700.0,39700.0,39950.0,34685.7890625,1503527
2018-12-11,39550.0,39850.0,39300.0,39700.0,34468.734375,1187430
2018-12-12,39700.0,40050.0,39350.0,39950.0,34685.7890625,1819251
2018-12-13,40050.0,40500.0,39900.0,39950.0,34685.7890625,2959817
2018-12-14,40100.0,40800.0,40050.0,40400.0,35076.4921875,1249111
2018-12-17,39800.0,41050.0,39800.0,40550.0,35206.73046875,1112082
2018-12-18,40600.0,41050.0,40400.0,40900.0,35510.609375,1445248
2018-12-19,40900.0,41100.0,40500.0,40950.0,35554.0234375,1037637
2018-12-20,40750.0,41050.0,40400.0,40850.0,35467.1953125,797701
2018-12-21,40900.0,41450.0,40550.0,41400.0,35944.7265625,1609143
2018-12-24,41350.0,41700.0,40750.0,41250.0,35814.48828125,734984
2018-12-26,40800.0,40950.0,40100.0,40300.0,34989.66796875,1250714
2018-12-27,39200.0,39600.0,38950.0,39050.0,35306.11328125,1178028
2018-12-28,39150.0,39700.0,39100.0,39600.0,35803.3828125,849588
2019-01-02,40350.0,40350.0,39100.0,39400.0,35622.5625,868545
2019-01-03,39450.0,39550.0,38900.0,39100.0,35351.31640625,885359
2019-01-04,39450.0,39450.0,38650.0,39000.0,35260.90625,827704
2019-01-07,39150.0,39400.0,38650.0,38750.0,35034.875,743750
2019-01-08,38400.0,38850.0,38400.0,38500.0,34808.84765625,750695
2019-01-09,38550.0,39600.0,38500.0,39350.0,35577.3515625,919102
2019-01-10,39250.0,39300.0,38350.0,38350.0,34673.2265625,1637707
2019-01-11,38500.0,39050.0,38350.0,38450.0,34763.640625,1018057
2019-01-14,38550.0,38800.0,38100.0,38350.0,34673.2265625,967288
2019-01-15,38650.0,39750.0,38500.0,39700.0,35893.796875,1276884
2019-01-16,39950.0,40850.0,39700.0,40800.0,36888.3359375,1618419
2019-01-17,41600.0,41650.0,40450.0,41350.0,37385.6015625,2926736
2019-01-18,41000.0,41100.0,40650.0,40750.0,36843.12890625,804121
2019-01-21,40700.0,40900.0,40350.0,40600.0,36707.51171875,1016457
2019-01-22,40500.0,40800.0,40500.0,40600.0,36707.51171875,1072439
2019-01-23,40550.0,40950.0,40150.0,40600.0,36707.51171875,1092002
2019-01-24,41450.0,42000.0,41150.0,41950.0,37928.08203125,1532773
2019-01-25,41350.0,42250.0,41250.0,42200.0,38154.109375,1366677
2019-01-28,42300.0,42600.0,41850.0,42350.0,38289.7265625,989383
2019-01-29,42250.0,42400.0,41900.0,42250.0,38199.31640625,1013560
2019-01-30,42400.0,42600.0,41600.0,42600.0,38515.7578125,1270227
2019-01-31,43000.0,43650.0,42650.0,43200.0,39058.234375,1495426
2019-02-01,43500.0,44250.0,43200.0,43500.0,39329.4765625,1419085
2019-02-07,44050.0,44050.0,42850.0,43700.0,39510.296875,1216760
2019-02-08,43450.0,43950.0,43150.0,43850.0,39645.921875,917581
2019-02-11,43850.0,43900.0,43000.0,43300.0,39148.6484375,842690
2019-02-12,43900.0,43900.0,42300.0,42450.0,38380.140625,1452233
2019-02-13,42500.0,43450.0,41950.0,43350.0,39193.859375,963388
2019-02-14,43350.0,44250.0,42900.0,44250.0,40007.5703125,1328083
2019-02-15,43800.0,44000.0,43050.0,43700.0,39510.296875,701897
2019-02-18,43600.0,44100.0,43550.0,43600.0,39419.890625,844561
2019-02-19,43050.0,43300.0,42600.0,42850.0,38741.79296875,905552
2019-02-20,42950.0,43500.0,42550.0,43100.0,38967.828125,1120211
2019-02-21,42900.0,43350.0,42750.0,43300.0,39148.6484375,942816
2019-02-22,43250.0,43850.0,43000.0,43700.0,39510.296875,744692
2019-02-25,43550.0,44000.0,43250.0,43750.0,39555.50390625,769217
2019-02-26,43300.0,43450.0,42600.0,43000.0,38877.4140625,1121666
2019-02-27,42700.0,43450.0,42300.0,43250.0,39103.4453125,1048129
2019-02-28,43450.0,43900.0,43150.0,43650.0,39465.09375,1587500
2019-03-04,44350.0,44350.0,42600.0,42800.0,38696.5859375,1288852
2019-03-05,43150.0,43250.0,42400.0,42750.0,38651.37890625,906223
2019-03-06,43000.0,43100.0,42000.0,42600.0,38515.7578125,901270
2019-03-07,42900.0,43200.0,42200.0,42650.0,38560.96875,795862
2019-03-08,42600.0,42600.0,41900.0,42000.0,37973.28515625,804709
2019-03-11,43150.0,43400.0,42550.0,42900.0,38787.0,867115
2019-03-12,43200.0,43300.0,42800.0,43000.0,38877.4140625,684726
2019-03-13,43000.0,43400.0,42850.0,43150.0,39013.03515625,794156
2019-03-14,43800.0,44000.0,43300.0,43800.0,39600.7109375,1376239
2019-03-15,44250.0,44700.0,43750.0,44200.0,39962.36328125,1618260
2019-03-18,43750.0,44200.0,43700.0,44100.0,39871.94921875,609669
2019-03-19,44400.0,44400.0,43400.0,43950.0,39736.328125,491567
2019-03-20,43800.0,44100.0,43400.0,44100.0,39871.94921875,583347
2019-03-21,43850.0,44100.0,42950.0,43300.0,39148.6484375,1286717
2019-03-22,42500.0,43550.0,42500.0,43250.0,39103.4453125,839511
2019-03-25,43150.0,43550.0,42800.0,42950.0,38832.203125,1555826
2019-03-26,42600.0,43300.0,42550.0,42750.0,38651.37890625,1359776
2019-03-27,42500.0,43250.0,42500.0,42750.0,38651.37890625,793591
2019-03-28,42400.0,43100.0,41600.0,42050.0,38018.4921875,762251
2019-03-29,42350.0,42750.0,41600.0,42000.0,37973.28515625,2184394
2019-04-01,44200.0,44200.0,42900.0,43750.0,39555.50390625,1184798
2019-04-02,44000.0,45000.0,43950.0,44800.0,40504.8359375,1310599
2019-04-03,44700.0,45300.0,44200.0,45300.0,40956.8984375,1062865
2019-04-04,44900.0,45850.0,44900.0,45450.0,41092.5234375,818722
2019-04-05,45900.0,45900.0,44800.0,45600.0,41228.14453125,742190
2019-04-08,45600.0,46000.0,45400.0,45600.0,41228.14453125,705278
2019-04-09,44900.0,45700.0,44900.0,45500.0,41137.7265625,558062
2019-04-10,44900.0,45750.0,44800.0,45750.0,41363.7578125,906003
2019-04-11,46000.0,46000.0,45100.0,45750.0,41363.7578125,1203955
2019-04-12,45750.0,45900.0,45200.0,45800.0,41408.96484375,775865
2019-04-15,45700.0,46000.0,45450.0,45650.0,41273.34375,644557
2019-04-16,45050.0,45900.0,45050.0,45700.0,41318.5546875,621048
2019-04-17,45450.0,45750.0,45150.0,45550.0,41182.93359375,412782
2019-04-18,45850.0,45850.0,44850.0,45150.0,40821.27734375,591358
2019-04-19,44950.0,45250.0,44650.0,44650.0,40369.21875,383102
2019-04-22,44500.0,44900.0,44200.0,44700.0,40414.421875,403960
2019-04-23,44700.0,45050.0,44300.0,45050.0,40730.8671875,511764
2019-04-24,44900.0,45100.0,43800.0,44050.0,39826.7421875,941948
2019-04-25,43900.0,44450.0,43850.0,44450.0,40188.390625,536795
2019-04-26,44450.0,44600.0,43450.0,43700.0,39510.296875,789909
2019-04-29,43200.0,44550.0,43100.0,44550.0,40278.80859375,741916
2019-04-30,44700.0,44850.0,43850.0,44100.0,39871.94921875,904496
2019-05-02,44500.0,45200.0,44100.0,45150.0,40821.27734375,1040169
2019-05-03,45200.0,45350.0,44800.0,45200.0,40866.48828125,894322
2019-05-07,45000.0,45500.0,44900.0,45500.0,41137.7265625,1306223
2019-05-08,45200.0,45600.0,45200.0,45300.0,40956.8984375,1123469
2019-05-09,45150.0,45700.0,44400.0,44450.0,40188.390625,1484897
2019-05-10,45100.0,45500.0,44450.0,44900.0,40595.25,886310
2019-05-13,44650.0,45300.0,44600.0,45200.0,40866.48828125,692960
2019-05-14,45500.0,45500.0,44600.0,44700.0,40414.421875,1222005
2019-05-15,44650.0,45400.0,44200.0,44950.0,40640.453125,1101219
2019-05-16,44450.0,45100.0,44450.0,44700.0,40414.421875,1230656
2019-05-17,44700.0,45500.0,44600.0,44950.0,40640.453125,889308
2019-05-20,45250.0,46000.0,45000.0,45400.0,41047.3125,825571
2019-05-21,44700.0,45800.0,44700.0,45600.0,41228.14453125,980099
2019-05-22,45650.0,46350.0,45500.0,46050.0,41634.99609375,992972
2019-05-23,46200.0,46700.0,46100.0,46300.0,41861.0234375,985903
2019-05-24,46300.0,47000.0,46250.0,46850.0,42358.296875,771269
2019-05-27,46900.0,47100.0,46700.0,46850.0,42358.296875,1130401
2019-05-28,46900.0,48000.0,46350.0,48000.0,43398.04296875,2486495
2019-05-29,47500.0,47600.0,45600.0,45700.0,41318.5546875,2069839
2019-05-30,44800.0,45400.0,44800.0,45200.0,40866.48828125,997578
2019-05-31,44700.0,45000.0,44100.0,44450.0,40188.390625,1480390
2019-06-03,44450.0,45200.0,44200.0,45150.0,40821.27734375,991194
2019-06-04,45500.0,45750.0,45050.0,45400.0,41047.3125,968804
2019-06-05,44900.0,45400.0,44650.0,44900.0,40595.25,1215897
2019-06-07,44550.0,45100.0,44150.0,44900.0,40595.25,1242057
2019-06-10,45100.0,45500.0,45050.0,45500.0,41137.7265625,986201
2019-06-11,45300.0,45700.0,45200.0,45600.0,41228.14453125,768757
2019-06-12,45600.0,46000.0,45450.0,45850.0,41454.171875,814752
2019-06-13,45800.0,45850.0,45000.0,45200.0,40866.48828125,1120414
2019-06-14,45350.0,45550.0,44950.0,45200.0,40866.48828125,612947
2019-06-17,45150.0,45850.0,44800.0,45250.0,40911.6953125,502974
2019-06-18,45400.0,46000.0,45400.0,45600.0,41228.14453125,665501
2019-06-19,46200.0,46450.0,45850.0,46000.0,41589.7890625,615053
2019-06-20,45350.0,45900.0,44950.0,45000.0,40685.6640625,775169
2019-06-21,45050.0,45300.0,44850.0,44900.0,40595.25,1183433
2019-06-24,44800.0,45050.0,44400.0,44850.0,40550.046875,664836
2019-06-25,44900.0,45350.0,44600.0,44950.0,40640.453125,760551
2019-06-26,44500.0,44800.0,44200.0,44600.0,40324.015625,1207170
2019-06-27,44200.0,45200.0,44150.0,45150.0,40821.27734375,1011900
2019-06-28,45100.0,45450.0,44750.0,44900.0,40595.25,859688
2019-07-01,45200.0,45300.0,44900.0,45050.0,40730.8671875,1149074
2019-07-02,45000.0,45000.0,44600.0,44800.0,40504.8359375,1335748
2019-07-03,44650.0,44850.0,44150.0,44450.0,40188.390625,763677
2019-07-04,44250.0,44500.0,44200.0,44450.0,40188.390625,772043
2019-07-05,44400.0,44750.0,44150.0,44400.0,40143.1875,630196
2019-07-08,44250.0,44400.0,43550.0,43650.0,39465.09375,620955
2019-07-09,43800.0,44050.0,43400.0,43650.0,39465.09375,630662
2019-07-10,43850.0,44100.0,43600.0,43600.0,39419.890625,618224
2019-07-11,43450.0,44300.0,43400.0,44300.0,40052.77734375,1517109
2019-07-12,44300.0,44550.0,43900.0,44550.0,40278.80859375,897272
2019-07-15,44050.0,45050.0,44000.0,44900.0,40595.25,837096
2019-07-16,44900.0,45250.0,44300.0,45150.0,40821.27734375,1182110
2019-07-17,44650.0,45300.0,44650.0,45200.0,40866.48828125,839888
